Id,Target
471,0.506
472,0.545
473,0.604
474,0.71
475,0.446
476,0.687
477,0.757
478,0.698
479,0.658
480,0.539
481,0.458
482,0.672
483,0.566
484,0.654
485,0.603
486,0.607
487,0.594
488,0.566
489,0.652
490,0.461
491,0.553
492,0.443
493,0.644
494,0.691
495,0.609
496,0.589
497,0.458
498,0.595
499,0.502
500,0.787
501,0.517
502,0.592
503,0.631
504,0.63
505,0.689
506,0.569
507,0.567
508,0.61
509,0.664
510,0.57
511,0.546
512,0.664
513,0.628
514,0.453
515,0.61
516,0.593
517,0.473
518,0.66
519,0.648
520,0.624
521,0.559
522,0.712
523,0.492
524,0.552
525,0.598
526,0.657
527,0.608
528,0.546
529,0.593
530,0.598
531,0.666
532,0.742
533,0.465
534,0.603
535,0.652
536,0.613
537,0.57
538,0.458
539,0.691
540,0.642
541,0.555
542,0.69
543,0.724
544,0.608
545,0.583
546,0.7
547,0.592
548,0.747
549,0.594
550,0.744
551,0.679
552,0.651
553,0.666
554,0.554
555,0.511
556,0.731
557,0.614
558,0.417
559,0.583
560,0.423
561,0.518
562,0.544
563,0.567
564,0.601
565,0.695
566,0.503
567,0.503
568,0.578
569,0.562
570,0.539
571,0.524
572,0.521
573,0.641
574,0.639
575,0.554
576,0.319
577,0.609
578,0.631
579,0.655
580,0.64
581,0.642
582,0.613
583,0.468
584,0.63
585,0.51
586,0.629
587,0.547
588,0.542
589,0.443
590,0.801
591,0.654
592,0.609
593,0.576
594,0.553
595,0.49
596,0.464
597,0.719
598,0.618
599,0.541
600,0.502
601,0.646
602,0.588
603,0.731
604,0.517
605,0.609
606,0.525
607,0.592
608,0.654
609,0.671
610,0.68
611,0.548
612,0.462
613,0.557
614,0.509
615,0.487
616,0.598
617,0.645
618,0.556
619,0.618
620,0.392
621,0.525
622,0.643
623,0.665
624,0.395
625,0.677
626,0.426
627,0.548
628,0.606
629,0.535
630,0.417
631,0.639
632,0.581
633,0.525
634,0.579
635,0.621
636,0.506
637,0.688
638,0.445
639,0.5
640,0.508
641,0.57
642,0.585
643,0.44
644,0.613
645,0.55
646,0.416
647,0.623
648,0.51
649,0.338
650,0.456
651,0.484
652,0.372
653,0.558
654,0.576
655,0.522
656,0.524
657,0.595
658,0.499
659,0.466
660,0.363
661,0.531
662,0.596
663,0.456
664,0.735
665,0.578
666,0.701
667,0.493
668,0.649
669,0.569
670,0.545
671,0.517
672,0.549
673,0.634
674,0.575
675,0.63
676,0.526
677,0.606
678,0.697
679,0.615
680,0.514
681,0.486
682,0.462
683,0.564
684,0.549
685,0.669
686,0.659
687,0.61
688,0.495
689,0.512
690,0.573
691,0.653
692,0.73
693,0.642
694,0.393
695,0.578
696,0.557
697,0.342
698,0.579
699,0.516
700,0.471
701,0.627
702,0.618
703,0.472
704,0.704
705,0.652
706,0.532
707,0.513
708,0.59
709,0.641
710,0.595
711,0.569
712,0.636
713,0.645
714,0.655
715,0.606
716,0.599
717,0.417
718,0.626
719,0.521
720,0.681
721,0.48
722,0.617
723,0.539
724,0.542
725,0.722
726,0.615
727,0.648
728,0.59
729,0.631
730,0.668
731,0.686
732,0.467
733,0.638
734,0.598
735,0.48
736,0.594
737,0.665
738,0.477
739,0.501
740,0.689
741,0.537
742,0.68
743,0.658
744,0.492
745,0.572
746,0.65
747,0.672
748,0.501
749,0.638
750,0.692
751,0.685
752,0.703
753,0.558
754,0.494
755,0.514
756,0.645
757,0.786
758,0.424
759,0.607
760,0.516
761,0.72
762,0.41
763,0.662
764,0.547
765,0.747
766,0.521
767,0.569
768,0.614
769,0.521
770,0.455
771,0.654
772,0.389
773,0.487
774,0.406
775,0.635
776,0.461
777,0.539
778,0.634
779,0.771
780,0.67
781,0.472
782,0.607
783,0.681
784,0.478
785,0.692
786,0.414
787,0.535
788,0.68
789,0.517
790,0.631
791,0.557
792,0.515
793,0.533
794,0.482
795,0.692
796,0.743
797,0.688
798,0.593
799,0.594
800,0.334
801,0.469
802,0.625
803,0.637
804,0.673
805,0.499
806,0.373
807,0.714
808,0.534
809,0.685
810,0.686
811,0.479
812,0.717
813,0.627
814,0.751
815,0.675
816,0.47
817,0.67
818,0.496
819,0.58
820,0.69
821,0.506
822,0.552
823,0.529
824,0.468
825,0.688
826,0.671
827,0.533
828,0.657
829,0.545
830,0.471
831,0.53
832,0.599
833,0.671
834,0.546
835,0.355
836,0.285
837,0.582
838,0.648
839,0.694
840,0.53
841,0.573
842,0.594
843,0.502
844,0.62
845,0.569
846,0.608
847,0.674
848,0.623
849,0.529
850,0.685
851,0.468
852,0.666
853,0.442
854,0.543
855,0.498
856,0.549
857,0.517
858,0.683
859,0.625
860,0.529
861,0.72
862,0.587
863,0.532
864,0.566
865,0.611
866,0.545
867,0.561
868,0.586
869,0.636
870,0.534
871,0.739
872,0.623
873,0.471
874,0.61
875,0.747
876,0.605
877,0.636
878,0.633
879,0.556
880,0.485
881,0.673
882,0.687
883,0.48
884,0.342
885,0.671
886,0.454
887,0.727
888,0.518
889,0.588
890,0.672
891,0.575
892,0.716
893,0.712
894,0.501
895,0.762
896,0.683
897,0.471
898,0.508
899,0.701
900,0.561
901,0.663
902,0.669
903,0.624
904,0.592
905,0.598
906,0.653
907,0.669
908,0.465
909,0.722
910,0.577
911,0.669
912,0.673
913,0.495
914,0.728
915,0.655
916,0.67
917,0.74
918,0.638
919,0.708
920,0.757
921,0.557
922,0.58
923,0.571
924,0.68
925,0.479
926,0.657
927,0.676
928,0.568
929,0.745
930,0.669
931,0.468
932,0.515
933,0.538
934,0.464
935,0.444
936,0.513
937,0.534
938,0.509
939,0.479
940,0.737
941,0.69
942,0.523
943,0.639
944,0.42
945,0.49
946,0.531
947,0.629
948,0.669
949,0.578
950,0.673
951,0.498
952,0.526
953,0.429
954,0.625
955,0.545
956,0.578
957,0.513
958,0.591
959,0.513
960,0.51
961,0.678
962,0.583
963,0.459
964,0.519
965,0.633
966,0.739
967,0.585
968,0.463
969,0.687
970,0.579
971,0.568
972,0.502
973,0.491
974,0.552
975,0.481
976,0.506
977,0.523
978,0.517
979,0.637
980,0.543
981,0.621
982,0.573
983,0.563
984,0.312
985,0.627
986,0.567
987,0.632
988,0.514
989,0.567
990,0.531
991,0.481
992,0.755
993,0.598
994,0.622
995,0.691
996,0.673
997,0.459
998,0.656
999,0.623
1000,0.641
1001,0.731
1002,0.686
1003,0.54
1004,0.672
1005,0.628
1006,0.775
1007,0.548
1008,0.639
1009,0.532
1010,0.718
1011,0.593
1012,0.466
1013,0.648
1014,0.586
1015,0.674
1016,0.522
1017,0.716
1018,0.656
1019,0.561
1020,0.636
1021,0.728
1022,0.446
1023,0.562
1024,0.611
1025,0.488
1026,0.618
1027,0.401
1028,0.701
1029,0.493
1030,0.683
1031,0.593
1032,0.611
1033,0.397
1034,0.504
1035,0.584
1036,0.436
1037,0.532
1038,0.531
1039,0.674
1040,0.337
1041,0.585
1042,0.602
1043,0.575
1044,0.672
1045,0.478
1046,0.679
1047,0.59
1048,0.686
1049,0.54
1050,0.65
1051,0.637
1052,0.631
1053,0.754
1054,0.586
1055,0.648
1056,0.491
1057,0.36
1058,0.677
1059,0.706
1060,0.485
1061,0.686
1062,0.614
1063,0.649
1064,0.641
1065,0.467
1066,0.577
1067,0.528
1068,0.618
1069,0.534
1070,0.559
1071,0.685
1072,0.643
1073,0.739
1074,0.575
1075,0.483
1076,0.632
1077,0.642
1078,0.714
1079,0.741
1080,0.489
1081,0.725
1082,0.6
1083,0.703
1084,0.448
1085,0.697
1086,0.459
1087,0.61
1088,0.439
1089,0.438
1090,0.45
1091,0.581
1092,0.52
1093,0.581
1094,0.524
1095,0.618
1096,0.511
1097,0.595
1098,0.463
1099,0.63
1100,0.578
1101,0.643
1102,0.626
1103,0.511
1104,0.555
1105,0.699
1106,0.492
1107,0.545
1108,0.692
1109,0.475
1110,0.494
1111,0.494
1112,0.629
1113,0.438
1114,0.622
1115,0.632
1116,0.616
1117,0.534
1118,0.58
1119,0.472
1120,0.743
1121,0.481
1122,0.678
1123,0.731
1124,0.418
1125,0.62
1126,0.442
1127,0.495
1128,0.471
1129,0.496
1130,0.427
1131,0.563
1132,0.55
1133,0.665
1134,0.521
1135,0.668
1136,0.509
1137,0.503
1138,0.496
1139,0.589
1140,0.472
1141,0.578
1142,0.406
1143,0.624
1144,0.574
1145,0.655
1146,0.487
1147,0.597
1148,0.592
1149,0.476
1150,0.546
1151,0.629
1152,0.687
1153,0.683
1154,0.553
1155,0.62
1156,0.427
1157,0.49
1158,0.622
1159,0.588
1160,0.54
1161,0.413
1162,0.544
1163,0.538
1164,0.46
1165,0.659
1166,0.631
1167,0.506
1168,0.655
1169,0.662
1170,0.409
1171,0.782
1172,0.628
1173,0.521
1174,0.316
1175,0.557
1176,0.585
1177,0.646
1178,0.525
1179,0.603
1180,0.655
1181,0.632
1182,0.63
1183,0.567
1184,0.549
1185,0.514
1186,0.587
1187,0.6
1188,0.634
1189,0.636
1190,0.644
1191,0.52
1192,0.633
1193,0.596
1194,0.665
1195,0.617
1196,0.529
1197,0.477
1198,0.73
1199,0.627
1200,0.579
1201,0.391
1202,0.491
1203,0.511
1204,0.621
1205,0.736
1206,0.605
1207,0.587
1208,0.462
1209,0.607
1210,0.676
1211,0.649
1212,0.637
1213,0.572
1214,0.541
1215,0.663
1216,0.607
1217,0.496
1218,0.648
1219,0.539
1220,0.518
1221,0.588
1222,0.634
1223,0.713
1224,0.613
1225,0.743
1226,0.603
1227,0.473
1228,0.594
1229,0.519
1230,0.559
1231,0.53
1232,0.718
1233,0.624
1234,0.706
1235,0.624
1236,0.447
1237,0.554
1238,0.65
1239,0.539
1240,0.644
1241,0.628
1242,0.623
1243,0.579
1244,0.553
1245,0.597
1246,0.685
1247,0.557
1248,0.571
1249,0.597
1250,0.485
1251,0.632
1252,0.639
1253,0.491
1254,0.644
1255,0.549
1256,0.59
1257,0.617
1258,0.463
1259,0.525
1260,0.621
1261,0.58
1262,0.681
1263,0.526
1264,0.557
1265,0.424
1266,0.395
1267,0.513
1268,0.651
1269,0.438
1270,0.573
1271,0.68
1272,0.542
1273,0.678
1274,0.459
1275,0.582
1276,0.672
1277,0.688
1278,0.64
1279,0.542
1280,0.53
1281,0.522
1282,0.403
1283,0.541
1284,0.713
1285,0.68
1286,0.568
1287,0.504
1288,0.51
1289,0.416
1290,0.404
1291,0.594
1292,0.641
1293,0.711
1294,0.64
1295,0.754
1296,0.476
1297,0.634
1298,0.575
1299,0.564
1300,0.54
1301,0.521
1302,0.46
1303,0.674
1304,0.713
1305,0.586
1306,0.628
1307,0.526
1308,0.599
1309,0.489
1310,0.541
1311,0.509
1312,0.551
1313,0.586
1314,0.547
1315,0.576
1316,0.67
1317,0.533
1318,0.663
1319,0.523
1320,0.635
1321,0.792
1322,0.444
1323,0.611
1324,0.581
1325,0.625
1326,0.705
1327,0.74
1328,0.626
1329,0.43
1330,0.629
1331,0.527
1332,0.409
1333,0.533
1334,0.48
1335,0.593
1336,0.72
1337,0.488
1338,0.546
1339,0.686
1340,0.59
1341,0.602
1342,0.597
1343,0.558
1344,0.519
1345,0.541
1346,0.57
1347,0.689
1348,0.522
1349,0.538
1350,0.759
1351,0.45
1352,0.56
1353,0.567
1354,0.616
1355,0.749
1356,0.587
1357,0.741
1358,0.524
1359,0.621
1360,0.481
1361,0.622
1362,0.466
1363,0.643
1364,0.732
1365,0.61
1366,0.556
1367,0.576
1368,0.512
1369,0.566
1370,0.658
1371,0.562
1372,0.641
1373,0.526
1374,0.551
1375,0.647
1376,0.415
1377,0.355
1378,0.691
1379,0.548
1380,0.6
1381,0.475
1382,0.689
1383,0.607
1384,0.491
1385,0.452
1386,0.615
1387,0.674
1388,0.58
1389,0.57
1390,0.586
1391,0.632
1392,0.403
1393,0.628
1394,0.597
1395,0.729
1396,0.552
1397,0.61
1398,0.637
1399,0.463
1400,0.538
1401,0.391
1402,0.539
1403,0.705
1404,0.558
1405,0.455
1406,0.629
1407,0.615
1408,0.486
1409,0.562
1410,0.527
1411,0.745
1412,0.555
1413,0.569
1414,0.658
1415,0.401
1416,0.669
1417,0.406
1418,0.557
1419,0.751
1420,0.475
1421,0.566
1422,0.475
1423,0.433
1424,0.723
1425,0.747
1426,0.595
1427,0.559
1428,0.566
1429,0.559
1430,0.563
1431,0.61
1432,0.719
1433,0.548
1434,0.736
1435,0.561
1436,0.541
1437,0.485
1438,0.556
1439,0.666
1440,0.719
1441,0.392
1442,0.692
1443,0.575
1444,0.662
1445,0.455
1446,0.652
1447,0.611
1448,0.647
1449,0.452
1450,0.461
1451,0.445
1452,0.533
1453,0.618
1454,0.648
1455,0.478
1456,0.393
1457,0.606
1458,0.498
1459,0.644
1460,0.543
1461,0.585
1462,0.561
1463,0.635
1464,0.645
1465,0.355
1466,0.673
1467,0.468
1468,0.467
1469,0.74
1470,0.667
1471,0.49
1472,0.635
1473,0.63
1474,0.493
1475,0.794
1476,0.645
1477,0.541
1478,0.636
1479,0.629
1480,0.528
1481,0.601
1482,0.57
1483,0.56
1484,0.548
1485,0.644
1486,0.595
1487,0.694
1488,0.709
1489,0.565
1490,0.598
1491,0.673
1492,0.486
1493,0.653
1494,0.656
1495,0.656
1496,0.475
1497,0.602
1498,0.716
1499,0.633
1500,0.597
1501,0.564
1502,0.557
1503,0.566
1504,0.656
1505,0.612
1506,0.687
1507,0.589
1508,0.645
1509,0.35
1510,0.421
1511,0.482
1512,0.671
1513,0.531
1514,0.648
1515,0.648
1516,0.633
1517,0.507
1518,0.33
1519,0.629
1520,0.415
1521,0.52
1522,0.666
1523,0.623
1524,0.495
1525,0.567
1526,0.661
1527,0.625
1528,0.532
1529,0.467
1530,0.59
1531,0.473
1532,0.649
1533,0.618
1534,0.589
1535,0.618
1536,0.688
1537,0.604
1538,0.562
1539,0.598
1540,0.412
1541,0.54
1542,0.569
1543,0.674
1544,0.521
1545,0.416
1546,0.58
1547,0.568
1548,0.476
1549,0.627
1550,0.587
1551,0.604
1552,0.472
1553,0.621
1554,0.584
1555,0.568
1556,0.451
1557,0.452
1558,0.654
1559,0.577
1560,0.597
1561,0.669
1562,0.707
1563,0.474
1564,0.723
1565,0.63
1566,0.564
1567,0.489
1568,0.496
1569,0.583
1570,0.742
1571,0.729
1572,0.552
1573,0.612
1574,0.504
1575,0.64
1576,0.648
1577,0.715
1578,0.639
1579,0.553
1580,0.592
1581,0.593
1582,0.572
1583,0.52
1584,0.541
1585,0.56
1586,0.657
1587,0.718
1588,0.649
1589,0.622
1590,0.571
1591,0.658
1592,0.665
1593,0.607
1594,0.606
1595,0.541
1596,0.609
1597,0.406
1598,0.588
1599,0.628
1600,0.479
1601,0.542
1602,0.697
1603,0.537
1604,0.531
1605,0.407
1606,0.587
1607,0.441
1608,0.617
1609,0.712
1610,0.642
1611,0.473
1612,0.491
1613,0.552
1614,0.57
1615,0.633
1616,0.587
1617,0.745
1618,0.716
1619,0.744
1620,0.422
1621,0.604
1622,0.343
1623,0.616
1624,0.656
1625,0.336
1626,0.703
1627,0.689
1628,0.605
1629,0.593
1630,0.599
1631,0.474
1632,0.635
1633,0.522
1634,0.658
1635,0.522
1636,0.526
1637,0.611
1638,0.66
1639,0.737
1640,0.399
1641,0.554
1642,0.553
1643,0.516
1644,0.467
1645,0.689
1646,0.643
1647,0.559
1648,0.582
1649,0.724
1650,0.511
1651,0.619
1652,0.712
1653,0.551
1654,0.46
1655,0.435
1656,0.689
1657,0.422
1658,0.635
1659,0.601
1660,0.754
1661,0.494
1662,0.531
1663,0.567
1664,0.554
1665,0.58
1666,0.259
1667,0.459
1668,0.597
1669,0.626
1670,0.525
1671,0.452
1672,0.545
1673,0.578
1674,0.484
1675,0.586
1676,0.519
1677,0.644
1678,0.568
1679,0.498
1680,0.51
1681,0.517
1682,0.542
1683,0.474
1684,0.586
1685,0.436
1686,0.445
1687,0.579
1688,0.492
1689,0.579
1690,0.57
1691,0.585
1692,0.582
1693,0.632
1694,0.751
1695,0.455
1696,0.559
1697,0.572
1698,0.525
1699,0.583
1700,0.661
1701,0.536
1702,0.659
1703,0.706
1704,0.651
1705,0.572
1706,0.511
1707,0.612
1708,0.647
1709,0.642
1710,0.606
1711,0.693
1712,0.603
1713,0.466
1714,0.511
1715,0.589
1716,0.651
1717,0.482
1718,0.461
1719,0.684
1720,0.558
1721,0.687
1722,0.735
1723,0.528
1724,0.395
1725,0.613
1726,0.622
1727,0.593
1728,0.531
1729,0.639
1730,0.679
1731,0.529
1732,0.536
1733,0.694
1734,0.608
1735,0.56
1736,0.508
1737,0.51
1738,0.604
1739,0.416
1740,0.648
1741,0.621
1742,0.547
1743,0.438
1744,0.607
1745,0.411
1746,0.564
1747,0.58
1748,0.492
1749,0.427
1750,0.524
1751,0.61
1752,0.449
1753,0.641
1754,0.452
1755,0.613
1756,0.635
1757,0.478
1758,0.496
1759,0.666
1760,0.422
1761,0.545
1762,0.678
1763,0.507
1764,0.703
1765,0.488
1766,0.551
1767,0.502
1768,0.582
1769,0.692
1770,0.505
1771,0.677
1772,0.678
1773,0.512
1774,0.545
1775,0.566
1776,0.619
1777,0.68
1778,0.472
1779,0.492
1780,0.635
1781,0.516
1782,0.412
1783,0.576
1784,0.708
1785,0.553
1786,0.5
1787,0.585
1788,0.538
1789,0.498
1790,0.711
1791,0.645
1792,0.625
1793,0.543
1794,0.469
1795,0.61
1796,0.574
1797,0.655
1798,0.642
1799,0.727
1800,0.626
1801,0.398
1802,0.716
1803,0.686
1804,0.643
1805,0.67
1806,0.467
1807,0.524
1808,0.488
1809,0.51
1810,0.537
1811,0.545
1812,0.604
1813,0.501
1814,0.499
1815,0.582
1816,0.574
1817,0.6
1818,0.525
1819,0.42
1820,0.603
1821,0.593
1822,0.594
1823,0.53
1824,0.594
1825,0.645
1826,0.432
1827,0.468
1828,0.484
1829,0.604
1830,0.583
1831,0.45
1832,0.674
1833,0.492
1834,0.693
1835,0.661
1836,0.716
1837,0.513
1838,0.694
1839,0.375
1840,0.398
1841,0.532
1842,0.46
1843,0.709
1844,0.665
1845,0.563
1846,0.549
1847,0.645
1848,0.621
1849,0.683
1850,0.605
1851,0.654
1852,0.48
1853,0.657
1854,0.523
1855,0.692
1856,0.583
1857,0.697
1858,0.623
1859,0.622
1860,0.637
1861,0.431
1862,0.661
1863,0.675
1864,0.632
1865,0.449
1866,0.672
1867,0.735
1868,0.594
1869,0.423
1870,0.581
1871,0.55
1872,0.486
1873,0.639
1874,0.665
1875,0.456
1876,0.584
1877,0.735
1878,0.684
1879,0.621
1880,0.536
1881,0.711
1882,0.529
1883,0.442
1884,0.662
1885,0.51
1886,0.4
1887,0.617
1888,0.405
1889,0.495
1890,0.462
1891,0.502
1892,0.467
1893,0.534
1894,0.424
1895,0.676
1896,0.536
1897,0.532
1898,0.55
1899,0.717
1900,0.489
1901,0.619
1902,0.409
1903,0.624
1904,0.597
1905,0.581
1906,0.565
1907,0.427
1908,0.641
1909,0.715
1910,0.518
1911,0.529
1912,0.524
1913,0.699
1914,0.479
1915,0.577
1916,0.657
1917,0.584
1918,0.408
1919,0.549
1920,0.505
1921,0.566
1922,0.51
1923,0.679
1924,0.7
1925,0.524
1926,0.632
1927,0.474
1928,0.668
1929,0.682
1930,0.61
1931,0.578
1932,0.558
1933,0.667
1934,0.521
1935,0.588
1936,0.42
1937,0.527
1938,0.578
1939,0.557
1940,0.64
1941,0.766
1942,0.714
1943,0.614
1944,0.552
1945,0.588
1946,0.631
1947,0.717
1948,0.515
1949,0.578
1950,0.58
1951,0.573
1952,0.407
1953,0.606
1954,0.486
1955,0.573
1956,0.607
1957,0.542
1958,0.545
1959,0.494
1960,0.499
1961,0.681
1962,0.72
1963,0.476
1964,0.526
1965,0.621
1966,0.667
1967,0.584
1968,0.717
1969,0.577
1970,0.393
1971,0.673
1972,0.507
1973,0.643
1974,0.591
1975,0.45
1976,0.47
1977,0.522
1978,0.4
1979,0.652
1980,0.32
1981,0.461
1982,0.694
1983,0.44
1984,0.523
1985,0.653
1986,0.623
1987,0.567
1988,0.66
1989,0.654
1990,0.651
1991,0.455
1992,0.726
1993,0.355
1994,0.613
1995,0.569
1996,0.613
1997,0.624
1998,0.486
1999,0.589
2000,0.425
2001,0.56
2002,0.591
2003,0.554
2004,0.615
2005,0.69
2006,0.618
2007,0.427
2008,0.444
2009,0.561
2010,0.452
2011,0.753
2012,0.409
2013,0.629
2014,0.425
2015,0.5
2016,0.523
2017,0.664
2018,0.467
2019,0.69
2020,0.598
2021,0.63
2022,0.594
2023,0.553
2024,0.581
2025,0.57
2026,0.643
2027,0.626
2028,0.567
2029,0.499
2030,0.321
2031,0.634
2032,0.755
2033,0.626
2034,0.696
2035,0.582
2036,0.615
2037,0.53
2038,0.622
2039,0.577
2040,0.636
2041,0.534
2042,0.421
2043,0.441
2044,0.575
2045,0.615
2046,0.445
2047,0.535
2048,0.554
2049,0.679
2050,0.688
2051,0.659
2052,0.615
2053,0.652
2054,0.444
2055,0.57
2056,0.583
2057,0.568
2058,0.697
2059,0.505
2060,0.505
2061,0.492
2062,0.62
2063,0.653
2064,0.431
2065,0.832
2066,0.71
2067,0.765
2068,0.595
2069,0.548
2070,0.665
2071,0.563
2072,0.573
2073,0.6
2074,0.398
2075,0.649
2076,0.612
2077,0.442
2078,0.623
2079,0.643
2080,0.528
2081,0.5
2082,0.453
2083,0.607
2084,0.681
2085,0.485
2086,0.435
2087,0.532
2088,0.566
2089,0.665
2090,0.533
2091,0.671
2092,0.594
2093,0.624
2094,0.542
2095,0.543
2096,0.607
2097,0.714
2098,0.667
2099,0.701
2100,0.531
2101,0.669
2102,0.565
2103,0.578
2104,0.518
2105,0.591
2106,0.625
2107,0.578
2108,0.585
2109,0.62
2110,0.65
2111,0.706
2112,0.6
2113,0.51
2114,0.548
2115,0.512
2116,0.522
2117,0.607
2118,0.464
2119,0.556
2120,0.549
2121,0.443
2122,0.629
2123,0.618
2124,0.676
2125,0.589
2126,0.37
2127,0.406
2128,0.623
2129,0.595
2130,0.642
2131,0.521
2132,0.699
2133,0.63
2134,0.672
2135,0.543
2136,0.493
2137,0.479
2138,0.475
2139,0.598
2140,0.417
2141,0.614
2142,0.486
2143,0.779
2144,0.633
2145,0.557
2146,0.593
2147,0.526
2148,0.57
2149,0.505
2150,0.559
2151,0.497
2152,0.546
2153,0.479
2154,0.696
2155,0.6
2156,0.535
2157,0.566
2158,0.558
2159,0.56
2160,0.501
2161,0.708
2162,0.697
2163,0.763
2164,0.489
2165,0.386
2166,0.633
2167,0.615
2168,0.597
2169,0.535
2170,0.648
2171,0.523
2172,0.569
2173,0.466
2174,0.664
2175,0.642
2176,0.541
2177,0.377
2178,0.617
2179,0.48
2180,0.378
2181,0.715
2182,0.597
2183,0.374
2184,0.564
2185,0.355
2186,0.637
2187,0.408
2188,0.628
2189,0.606
2190,0.627
2191,0.685
2192,0.532
2193,0.714
2194,0.613
2195,0.712
2196,0.487
2197,0.485
2198,0.424
2199,0.476
2200,0.729
2201,0.666
2202,0.696
2203,0.616
2204,0.68
2205,0.676
2206,0.445
2207,0.359
2208,0.59
2209,0.464
2210,0.654
2211,0.618
2212,0.563
2213,0.574
2214,0.615
2215,0.507
2216,0.615
2217,0.676
2218,0.614
2219,0.594
2220,0.64
2221,0.435
2222,0.494
2223,0.57
2224,0.512
2225,0.561
2226,0.646
2227,0.496
2228,0.785
2229,0.664
2230,0.581
2231,0.588
2232,0.747
2233,0.604
2234,0.542
2235,0.675
2236,0.394
2237,0.651
2238,0.478
2239,0.62
2240,0.609
2241,0.475
2242,0.656
2243,0.635
2244,0.417
2245,0.438
2246,0.364
2247,0.573
2248,0.585
2249,0.569
2250,0.627
2251,0.744
2252,0.516
2253,0.511
2254,0.564
2255,0.596
2256,0.494
2257,0.673
2258,0.658
2259,0.437
2260,0.598
2261,0.709
2262,0.515
2263,0.595
2264,0.517
2265,0.577
2266,0.566
2267,0.438
2268,0.514
2269,0.517
2270,0.679
2271,0.625
2272,0.627
2273,0.471
2274,0.628
2275,0.435
2276,0.765
2277,0.715
2278,0.603
2279,0.637
2280,0.595
2281,0.532
2282,0.594
2283,0.532
2284,0.595
2285,0.621
2286,0.448
2287,0.445
2288,0.635
2289,0.774
2290,0.683
2291,0.692
2292,0.647
2293,0.56
2294,0.619
2295,0.408
2296,0.704
2297,0.72
2298,0.632
2299,0.528
2300,0.625
2301,0.58
2302,0.732
2303,0.633
2304,0.664
2305,0.577
2306,0.59
2307,0.588
2308,0.469
2309,0.662
2310,0.625
2311,0.606
2312,0.537
2313,0.455
2314,0.467
2315,0.571
2316,0.716
2317,0.686
2318,0.728
2319,0.675
2320,0.598
2321,0.517
2322,0.712
2323,0.526
2324,0.704
2325,0.51
2326,0.667
2327,0.476
2328,0.496
2329,0.54
2330,0.637
2331,0.566
2332,0.655
2333,0.733
2334,0.619
2335,0.555
2336,0.585
2337,0.627
2338,0.646
2339,0.589
2340,0.56
2341,0.672
2342,0.504
2343,0.653
2344,0.658
2345,0.527
2346,0.721
2347,0.609
2348,0.659
2349,0.67
2350,0.66
2351,0.611
2352,0.609
2353,0.688
2354,0.506
